kernel;element_count;bit_count;block_count;thread_count;time_ms;throughput
no_shared2;6500;7;8;128;0.01872;0.617949
no_shared2;6500;7;16;128;0.018432;0.627604
no_shared2;6500;7;32;128;0.018592;0.622203
no_shared2;6500;7;64;128;0.018432;0.627604
no_shared2;6500;7;128;128;0.018464;0.626516
no_shared2;6500;7;256;128;0.01856;0.623276
no_shared2;6500;7;512;128;0.022848;0.506302
no_shared2;6500;7;8;256;0.02048;0.564844
no_shared2;6500;7;16;256;0.019392;0.596535
no_shared2;6500;7;32;256;0.02048;0.564844
no_shared2;6500;7;64;256;0.020416;0.566614
no_shared2;6500;7;128;256;0.020064;0.576555
no_shared2;6500;7;256;256;0.022464;0.514957
no_shared2;6500;7;512;256;0.023904;0.483936
no_shared2;6500;7;8;512;0.024608;0.470091
no_shared2;6500;7;16;512;0.024576;0.470703
no_shared2;6500;7;32;512;0.025824;0.447955
no_shared2;6500;7;64;512;0.026144;0.442472
no_shared2;6500;7;128;512;0.0232;0.498621
no_shared2;6500;7;256;512;0.025248;0.458175
no_shared2;6500;7;512;512;0.026624;0.434495
no_shared2;6500;7;8;1024;0.026624;0.434495
no_shared2;6500;7;16;1024;0.026624;0.434495
no_shared2;6500;7;32;1024;0.028672;0.40346
no_shared2;6500;7;64;1024;0.028032;0.412671
no_shared2;6500;7;128;1024;0.027168;0.425795
no_shared2;6500;7;256;1024;0.02864;0.403911
no_shared2;6500;7;512;1024;0.0512;0.225938
no_shared2;6500;8;8;16;0.0512;0.254063
no_shared2;6500;8;16;16;0.036352;0.357834
no_shared2;6500;8;32;16;0.026784;0.485663
no_shared2;6500;8;64;16;0.027936;0.465636
no_shared2;6500;8;128;16;0.020128;0.646264
no_shared2;6500;8;256;16;0.02048;0.635156
no_shared2;6500;8;512;16;0.022208;0.585735
no_shared2;6500;8;8;32;0.029696;0.438039
no_shared2;6500;8;16;32;0.021408;0.607623
no_shared2;6500;8;32;32;0.022528;0.577415
no_shared2;6500;8;64;32;0.022528;0.577415
no_shared2;6500;8;128;32;0.018816;0.691327
no_shared2;6500;8;256;32;0.018304;0.710664
no_shared2;6500;8;512;32;0.018432;0.705729
no_shared2;6500;8;8;64;0.018432;0.705729
no_shared2;6500;8;16;64;0.019008;0.684343
no_shared2;6500;8;32;64;0.01888;0.688983
no_shared2;6500;8;64;64;0.018528;0.702073
no_shared2;6500;8;128;64;0.016448;0.790856
no_shared2;6500;8;256;64;0.01792;0.725893
no_shared2;6500;8;512;64;0.020704;0.628284
no_shared2;6500;8;8;128;0.02048;0.635156
no_shared2;6500;8;16;128;0.019904;0.653537
no_shared2;6500;8;32;128;0.01888;0.688983
no_shared2;6500;8;64;128;0.019168;0.678631
no_shared2;6500;8;128;128;0.018048;0.720745
no_shared2;6500;8;256;128;0.019552;0.665303
no_shared2;6500;8;512;128;0.024576;0.529297
no_shared2;6500;8;8;256;0.022496;0.578236
no_shared2;6500;8;16;256;0.021696;0.599558
no_shared2;6500;8;32;256;0.020768;0.626348
no_shared2;6500;8;64;256;0.021088;0.616844
no_shared2;6500;8;128;256;0.02048;0.635156
no_shared2;6500;8;256;256;0.022752;0.57173
no_shared2;6500;8;512;256;0.02384;0.545638
no_shared2;6500;8;8;512;0.026624;0.488582
no_shared2;6500;8;16;512;0.026336;0.493925
no_shared2;6500;8;32;512;0.02624;0.495732
no_shared2;6500;8;64;512;0.026784;0.485663
no_shared2;6500;8;128;512;0.02512;0.517834
no_shared2;6500;8;256;512;0.02528;0.514557
no_shared2;6500;8;512;512;0.02816;0.461932
no_shared2;6500;8;8;1024;0.027232;0.477673
no_shared2;6500;8;16;1024;0.027968;0.465103
no_shared2;6500;8;32;1024;0.027808;0.467779
no_shared2;6500;8;64;1024;0.027744;0.468858
no_shared2;6500;8;128;1024;0.027712;0.4694
no_shared2;6500;8;256;1024;0.03072;0.423438
no_shared2;6500;8;512;1024;0.053888;0.24139
no_shared2;6500;9;8;16;0.053312;0.278812
no_shared2;6500;9;16;16;0.037056;0.401123
no_shared2;6500;9;32;16;0.02944;0.504891
no_shared2;6500;9;64;16;0.028992;0.512693
no_shared2;6500;9;128;16;0.022048;0.674165
no_shared2;6500;9;256;16;0.021152;0.702723
no_shared2;6500;9;512;16;0.023232;0.639807
no_shared2;6500;9;8;32;0.032384;0.458992
no_shared2;6500;9;16;32;0.023072;0.644244
no_shared2;6500;9;32;32;0.023744;0.626011
no_shared2;6500;9;64;32;0.023616;0.629404
no_shared2;6500;9;128;32;0.01984;0.749194
no_shared2;6500;9;256;32;0.01904;0.780672
no_shared2;6500;9;512;32;0.02048;0.725781
no_shared2;6500;9;8;64;0.020128;0.738474
no_shared2;6500;9;16;64;0.020416;0.728056
no_shared2;6500;9;32;64;0.021952;0.677114
no_shared2;6500;9;64;64;0.021664;0.686115
no_shared2;6500;9;128;64;0.019008;0.781987
no_shared2;6500;9;256;64;0.029696;0.500539
no_shared2;6500;9;512;64;0.023328;0.637174
no_shared2;6500;9;8;128;0.022048;0.674165
no_shared2;6500;9;16;128;0.02112;0.703788
