kernel;element_count;bit_count;block_count;thread_count;time_ms;throughput
no_shared;1000;7;8;1024;0.004512;3.5461
no_shared;1000;7;16;1024;0.003744;4.2735
no_shared;1000;7;32;1024;0.004288;3.73134
no_shared;1000;7;64;1024;0.003808;4.20168
no_shared;1000;7;128;1024;0.004576;3.4965
no_shared;1000;7;256;1024;0.004608;3.47222
no_shared;1000;7;512;1024;0.006688;2.39234
no_shared;1000;8;8;16;0.0064;2.5
no_shared;1000;8;16;16;0.004608;3.47222
no_shared;1000;8;32;16;0.01648;0.970874
no_shared;1000;8;64;16;0.019168;0.834724
no_shared;1000;8;128;16;0.017664;0.905797
no_shared;1000;8;256;16;0.018176;0.880282
no_shared;1000;8;512;16;0.018304;0.874126
no_shared;1000;8;8;32;0.003808;4.20168
no_shared;1000;8;16;32;0.004;4
no_shared;1000;8;32;32;0.003904;4.09836
no_shared;1000;8;64;32;0.003328;4.80769
no_shared;1000;8;128;32;0.003744;4.2735
no_shared;1000;8;256;32;0.004096;3.90625
no_shared;1000;8;512;32;0.004384;3.64964
no_shared;1000;8;8;64;0.004192;3.81679
no_shared;1000;8;16;64;0.00352;4.54545
no_shared;1000;8;32;64;0.003072;5.20833
no_shared;1000;8;64;64;0.003968;4.03226
no_shared;1000;8;128;64;0.003872;4.13223
no_shared;1000;8;256;64;0.003456;4.62963
no_shared;1000;8;512;64;0.004288;3.73134
no_shared;1000;8;8;128;0.0176;0.909091
no_shared;1000;8;16;128;0.017632;0.907441
no_shared;1000;8;32;128;0.01792;0.892857
no_shared;1000;8;64;128;0.0184;0.869565
no_shared;1000;8;128;128;0.003648;4.38596
no_shared;1000;8;256;128;0.003584;4.46429
no_shared;1000;8;512;128;0.003296;4.85437
no_shared;1000;8;8;256;0.004096;3.90625
no_shared;1000;8;16;256;0.003936;4.06504
no_shared;1000;8;32;256;0.004128;3.87597
no_shared;1000;8;64;256;0.002912;5.49451
no_shared;1000;8;128;256;0.003712;4.31034
no_shared;1000;8;256;256;0.003392;4.71698
no_shared;1000;8;512;256;0.004352;3.67647
no_shared;1000;8;8;512;0.003616;4.42478
no_shared;1000;8;16;512;0.003424;4.6729
no_shared;1000;8;32;512;0.00304;5.26316
no_shared;1000;8;64;512;0.003584;4.46429
no_shared;1000;8;128;512;0.003936;4.06504
no_shared;1000;8;256;512;0.004256;3.7594
no_shared;1000;8;512;512;0.004736;3.37838
no_shared;1000;8;8;1024;0.003712;4.31034
no_shared;1000;8;16;1024;0.003264;4.90196
no_shared;1000;8;32;1024;0.003968;4.03226
no_shared;1000;8;64;1024;0.003712;4.31034
no_shared;1000;8;128;1024;0.00432;3.7037
no_shared;1000;8;256;1024;0.00448;3.57143
no_shared;1000;8;512;1024;0.006144;2.60417
no_shared;1000;9;8;16;0.007232;2.21239
no_shared;1000;9;16;16;0.005728;2.7933
no_shared;1000;9;32;16;0.00352;4.54545
no_shared;1000;9;64;16;0.003488;4.58716
no_shared;1000;9;128;16;0.003968;4.03226
no_shared;1000;9;256;16;0.004224;3.78788
no_shared;1000;9;512;16;0.004096;3.90625
no_shared;1000;9;8;32;0.018848;0.848896
no_shared;1000;9;16;32;0.018816;0.85034
