kernel;element_count;bit_count;block_count;thread_count;time_ms;throughput
no_shared;1000;6;128;32;0.008832;0.181159
no_shared;1000;6;256;32;0.009504;0.16835
no_shared;1000;6;512;32;0.0112;0.142857
no_shared;1000;6;8;64;0.01024;0.15625
no_shared;1000;6;16;64;0.006816;0.234742
no_shared;1000;6;32;64;0.007008;0.228311
no_shared;1000;6;64;64;0.006048;0.26455
no_shared;1000;6;128;64;0.00672;0.238095
no_shared;1000;6;256;64;0.007968;0.200803
no_shared;1000;6;512;64;0.023776;0.0672948
no_shared;1000;6;8;128;0.006368;0.251256
no_shared;1000;6;16;128;0.00624;0.25641
no_shared;1000;6;32;128;0.0056;0.285714
no_shared;1000;6;64;128;0.021312;0.0750751
no_shared;1000;6;128;128;0.017952;0.0891266
no_shared;1000;6;256;128;0.007328;0.218341
no_shared;1000;6;512;128;0.018976;0.084317
no_shared;1000;6;8;256;0.020992;0.0762195
no_shared;1000;6;16;256;0.006688;0.239234
no_shared;1000;6;32;256;0.021312;0.0750751
no_shared;1000;6;64;256;0.021184;0.0755287
no_shared;1000;6;128;256;0.006336;0.252525
no_shared;1000;6;256;256;0.02144;0.0746269
no_shared;1000;6;512;256;0.007968;0.200803
no_shared;1000;6;8;512;0.007232;0.221239
no_shared;1000;6;16;512;0.005952;0.268817
no_shared;1000;6;32;512;0.00608;0.263158
no_shared;1000;6;64;512;0.00672;0.238095
no_shared;1000;6;128;512;0.019072;0.0838926
no_shared;1000;6;256;512;0.019072;0.0838926
no_shared;1000;6;512;512;0.007968;0.200803
no_shared;1000;6;8;1024;0.006752;0.236967
no_shared;1000;6;16;1024;0.006784;0.235849
no_shared;1000;6;32;1024;0.00704;0.227273
no_shared;1000;6;64;1024;0.00688;0.232558
no_shared;1000;6;128;1024;0.006528;0.245098
no_shared;1000;6;256;1024;0.006528;0.245098
no_shared;1000;6;512;1024;0.023936;0.0668449
no_shared;1000;7;8;16;0.019008;0.0942761
no_shared;1000;7;16;16;0.011328;0.158192
no_shared;1000;7;32;16;0.008736;0.205128
no_shared;1000;7;64;16;0.007072;0.253394
no_shared;1000;7;128;16;0.007264;0.246696
no_shared;1000;7;256;16;0.007328;0.244541
no_shared;1000;7;512;16;0.009088;0.197183
no_shared;1000;7;8;32;0.011136;0.16092
