kernel;element_count;bit_count;block_count;thread_count;time_ms;throughput
no_shared;1000000;7;8;128;0.420448;38.0546
no_shared;1000000;7;16;128;0.223232;71.6743
no_shared;1000000;7;32;128;0.124864;128.139
no_shared;1000000;7;64;128;0.071488;223.814
no_shared;1000000;7;128;128;0.04944;323.625
no_shared;1000000;7;256;128;0.045504;351.617
no_shared;1000000;7;512;128;0.047104;339.674
no_shared;1000000;7;8;256;0.227328;70.3829
no_shared;1000000;7;16;256;0.126976;126.008
no_shared;1000000;7;32;256;0.07408;215.983
no_shared;1000000;7;64;256;0.049248;324.886
no_shared;1000000;7;128;256;0.045696;350.14
no_shared;1000000;7;256;256;0.04848;330.033
no_shared;1000000;7;512;256;0.047104;339.674
no_shared;1000000;7;8;512;0.134816;118.68
no_shared;1000000;7;16;512;0.077824;205.592
no_shared;1000000;7;32;512;0.049536;322.997
no_shared;1000000;7;64;512;0.047104;339.674
no_shared;1000000;7;128;512;0.047104;339.674
no_shared;1000000;7;256;512;0.051712;309.406
no_shared;1000000;7;512;512;0.047392;337.61
no_shared;1000000;7;8;1024;0.087328;183.217
no_shared;1000000;7;16;1024;0.05248;304.878
no_shared;1000000;7;32;1024;0.047104;339.674
no_shared;1000000;7;64;1024;0.047808;334.672
no_shared;1000000;7;128;1024;0.047008;340.368
no_shared;1000000;7;256;1024;0.047904;334.001
no_shared;1000000;7;512;1024;0.047104;339.674
no_shared;1000000;8;8;16;3.08838;5.1807
no_shared;1000000;8;16;16;1.55917;10.2619
no_shared;1000000;8;32;16;0.793376;20.167
no_shared;1000000;8;64;16;0.414368;38.613
no_shared;1000000;8;128;16;0.223168;71.6949
no_shared;1000000;8;256;16;0.126944;126.04
no_shared;1000000;8;512;16;0.07424;215.517
no_shared;1000000;8;8;32;1.5529;10.3033
no_shared;1000000;8;16;32;0.784032;20.4073
no_shared;1000000;8;32;32;0.405504;39.4571
no_shared;1000000;8;64;32;0.21376;74.8503
no_shared;1000000;8;128;32;0.124928;128.074
no_shared;1000000;8;256;32;0.071488;223.814
no_shared;1000000;8;512;32;0.049376;324.044
no_shared;1000000;8;8;64;0.792992;20.1767
no_shared;1000000;8;16;64;0.407552;39.2588
no_shared;1000000;8;32;64;0.216032;74.0631
no_shared;1000000;8;64;64;0.120928;132.31
no_shared;1000000;8;128;64;0.073152;218.723
no_shared;1000000;8;256;64;0.04928;324.675
no_shared;1000000;8;512;64;0.049024;326.371
no_shared;1000000;8;8;128;0.417568;38.3171
no_shared;1000000;8;16;128;0.22128;72.3066
no_shared;1000000;8;32;128;0.12304;130.039
no_shared;1000000;8;64;128;0.071488;223.814
no_shared;1000000;8;128;128;0.050432;317.259
no_shared;1000000;8;256;128;0.046816;341.764
no_shared;1000000;8;512;128;0.052832;302.847
no_shared;1000000;8;8;256;0.232352;68.861
no_shared;1000000;8;16;256;0.128448;124.564
no_shared;1000000;8;32;256;0.074016;216.169
no_shared;1000000;8;64;256;0.048032;333.111
no_shared;1000000;8;128;256;0.051456;310.945
no_shared;1000000;8;256;256;0.047104;339.674
no_shared;1000000;8;512;256;0.047104;339.674
no_shared;1000000;8;8;512;0.135424;118.147
no_shared;1000000;8;16;512;0.078048;205.002
no_shared;1000000;8;32;512;0.051072;313.283
no_shared;1000000;8;64;512;0.046592;343.407
no_shared;1000000;8;128;512;0.047264;338.524
no_shared;1000000;8;256;512;0.046784;341.997
no_shared;1000000;8;512;512;0.047392;337.61
no_shared;1000000;8;8;1024;0.087776;182.282
no_shared;1000000;8;16;1024;0.053152;301.023
no_shared;1000000;8;32;1024;0.051168;312.695
no_shared;1000000;8;64;1024;0.049536;322.997
no_shared;1000000;8;128;1024;0.047104;339.674
no_shared;1000000;8;256;1024;0.047104;339.674
no_shared;1000000;8;512;1024;0.046688;342.7
no_shared;1000000;9;8;16;3.09021;5.17765
no_shared;1000000;9;16;16;1.55811;10.2688
no_shared;1000000;9;32;16;0.7936;20.1613
no_shared;1000000;9;64;16;0.414912;38.5624
no_shared;1000000;9;128;16;0.224384;71.3063
no_shared;1000000;9;256;16;0.128384;124.626
no_shared;1000000;9;512;16;0.074688;214.224
no_shared;1000000;9;8;32;1.55238;10.3067
no_shared;1000000;9;16;32;0.785952;20.3575
no_shared;1000000;9;32;32;0.404768;39.5288
no_shared;1000000;9;64;32;0.214912;74.4491
no_shared;1000000;9;128;32;0.12096;132.275
no_shared;1000000;9;256;32;0.071008;225.327
no_shared;1000000;9;512;32;0.049504;323.206
no_shared;1000000;9;8;64;0.794624;20.1353
no_shared;1000000;9;16;64;0.406016;39.4073
no_shared;1000000;9;32;64;0.216544;73.888
no_shared;1000000;9;64;64;0.120672;132.591
