kernel;element_count;repeat;block_count;thread_count;time_ms;throughput;length
no-run-length;10000;7;16;128;0.020096;17.7377;196456
no-run-length;10000;7;32;128;0.014336;24.8644;196456
no-run-length;10000;7;64;128;0.012224;29.1603;196456
no-run-length;10000;7;128;128;0.010112;35.2508;196456
no-run-length;10000;7;256;128;0.01056;33.7553;196456
no-run-length;10000;7;512;128;0.009216;38.678;196456
no-run-length;10000;7;8;256;0.020544;17.3509;196456
no-run-length;10000;7;16;256;0.016032;22.234;196456
no-run-length;10000;7;32;256;0.012288;29.0085;196456
no-run-length;10000;7;64;256;0.008448;42.1941;196456
no-run-length;10000;7;128;256;0.008192;43.5127;196456
no-run-length;10000;7;256;256;0.011552;30.8566;196456
no-run-length;10000;7;512;256;0.011072;32.1944;196456
no-run-length;10000;7;8;512;0.018432;19.339;196456
no-run-length;10000;7;16;512;0.016384;21.7563;196456
no-run-length;10000;7;32;512;0.011648;30.6023;196456
no-run-length;10000;7;64;512;0.010624;33.552;196456
no-run-length;10000;7;128;512;0.010528;33.8579;196456
no-run-length;10000;7;256;512;0.01392;25.6075;196456
no-run-length;10000;7;512;512;0.012384;28.7836;196456
no-run-length;10000;7;8;1024;0.0216;16.5026;196456
no-run-length;10000;7;16;1024;0.012992;27.4366;196456
no-run-length;10000;7;32;1024;0.014464;24.6444;196456
no-run-length;10000;7;64;1024;0.014336;24.8644;196456
no-run-length;10000;7;128;1024;0.014336;24.8644;196456
no-run-length;10000;7;256;1024;0.014528;24.5358;196456
no-run-length;10000;7;512;1024;0.02432;14.6569;196456
no-run-length;10000;8;8;16;0.206848;1.71278;194286
no-run-length;10000;8;16;16;0.108544;3.26399;194286
no-run-length;10000;8;32;16;0.057344;6.17826;194286
no-run-length;10000;8;64;16;0.03264;10.8544;194286
no-run-length;10000;8;128;16;0.019584;18.0906;194286
no-run-length;10000;8;256;16;0.014336;24.713;194286
no-run-length;10000;8;512;16;0.012288;28.8319;194286
no-run-length;10000;8;8;32;0.112448;3.15067;194286
no-run-length;10000;8;16;32;0.059968;5.90792;194286
no-run-length;10000;8;32;32;0.032448;10.9186;194286
no-run-length;10000;8;64;32;0.018432;19.2212;194286
no-run-length;10000;8;128;32;0.013248;26.7426;194286
no-run-length;10000;8;256;32;0.012032;29.4453;194286
no-run-length;10000;8;512;32;0.009792;36.1812;194286
no-run-length;10000;8;8;64;0.059296;5.97487;194286
no-run-length;10000;8;16;64;0.032768;10.812;194286
no-run-length;10000;8;32;64;0.019584;18.0906;194286
no-run-length;10000;8;64;64;0.014336;24.713;194286
no-run-length;10000;8;128;64;0.012288;28.8319;194286
no-run-length;10000;8;256;64;0.008672;40.854;194286
no-run-length;10000;8;512;64;0.009728;36.4192;194286
no-run-length;10000;8;8;128;0.033216;10.6661;194286
no-run-length;10000;8;16;128;0.020384;17.3806;194286
no-run-length;10000;8;32;128;0.014336;24.713;194286
no-run-length;10000;8;64;128;0.010976;32.2782;194286
no-run-length;10000;8;128;128;0.00944;37.5303;194286
no-run-length;10000;8;256;128;0.01024;34.5982;194286
no-run-length;10000;8;512;128;0.009056;39.1217;194286
no-run-length;10000;8;8;256;0.020768;17.0592;194286
no-run-length;10000;8;16;256;0.01488;23.8095;194286
no-run-length;10000;8;32;256;0.01232;28.757;194286
no-run-length;10000;8;64;256;0.009728;36.4192;194286
no-run-length;10000;8;128;256;0.01024;34.5982;194286
no-run-length;10000;8;256;256;0.01008;35.1474;194286
no-run-length;10000;8;512;256;0.01024;34.5982;194286
no-run-length;10000;8;8;512;0.019008;18.6388;194286
no-run-length;10000;8;16;512;0.014336;24.713;194286
no-run-length;10000;8;32;512;0.012096;29.2895;194286
no-run-length;10000;8;64;512;0.010272;34.4905;194286
no-run-length;10000;8;128;512;0.01024;34.5982;194286
no-run-length;10000;8;256;512;0.01312;27.0035;194286
no-run-length;10000;8;512;512;0.01296;27.3369;194286
no-run-length;10000;8;8;1024;0.02048;17.2991;194286
no-run-length;10000;8;16;1024;0.012704;27.8878;194286
no-run-length;10000;8;32;1024;0.014144;25.0485;194286
no-run-length;10000;8;64;1024;0.014336;24.713;194286
no-run-length;10000;8;128;1024;0.014272;24.8239;194286
no-run-length;10000;8;256;1024;0.014304;24.7683;194286
no-run-length;10000;8;512;1024;0.014432;24.5486;194286
no-run-length;10000;9;8;16;0.207456;1.70851;194440
no-run-length;10000;9;16;16;0.108576;3.26444;194440
no-run-length;10000;9;32;16;0.058432;6.06585;194440
no-run-length;10000;9;64;16;0.031232;11.3486;194440
no-run-length;10000;9;128;16;0.018656;18.9987;194440
no-run-length;10000;9;256;16;0.014432;24.5593;194440
no-run-length;10000;9;512;16;0.012288;28.8444;194440
